trip_id	trajet	duree
OCESN835010F0600637052	Gare de Nancy-Ville - Gare de Strasbourg	89
OCESN835014F1001037069	Gare de Lunéville - Gare de Strasbourg	67
OCESN835190F0400437220	Gare de Lunéville - Gare de Metz-Ville	73
OCESN836352F0500537458	Gare de Nancy-Ville - Gare de Toul	23
OCESN836402F0100137486	Gare de Culmont-Chalindrey - Gare de Vittel	49
OCESN836404F1201237491	Gare de Paris-Est - Gare de Vittel	230
OCESN838232F0400437701	Gare de Charleville-Mézières - Gare de Longuyon	60
OCESN838234F0400437707	Gare de Charleville-Mézières - Gare de Thionville	96
OCESN838340F0100137763	Gare de Champagne-Ardenne - Gare de Charleville-Mézières	71
OCESN838342F0500537769	Gare de Champagne-Ardenne - Gare de Reims	12
OCESN838501F0400437819	Gare de Château-Thierry - Gare de Reims	66
OCESN839101F0100137930	Gare de Bar-le-Duc - Gare de Paris-Est	150
OCESN839101F0300337926	Gare de Château-Thierry - Gare de Paris-Est	53
OCESN839101F1001037925	Gare de Bar-le-Duc - Gare de Château-Thierry	95
OCESN839106F1601637950	Gare de Châlons-en-Champagne - Gare de Paris-Est	101
OCESN839106F1701737957	Gare de Paris-Est - Gare de St-Dizier	140
OCESN839106F2002037956	Gare de Epernay - Gare de Paris-Est	84
OCESN839130F0600638014	Gare de Château-Thierry - Gare de St-Dizier	85
OCESN839131F1001038023	Gare de Paris-Est - Gare de Strasbourg	359
OCESN839162F0500538088	Gare de Paris-Est - Gare de Sarrebourg	270
OCESN839163F0200238094	Gare de Nancy-Ville - Gare de Paris-Est	199
OCESN839163F0700738097	Gare de Bar-le-Duc - Gare de Strasbourg	158
OCESN839400F0600638175	Gare de Paris-Est - Gare de Troyes	90
OCESN839412F0300338207	Gare de Culmont-Chalindrey - Gare de Paris-Est	188
OCESN839501F2102138232	Gare de Chaumont - Gare de Culmont-Chalindrey	33
OCESN839505F2202238265	Gare de Chaumont - Gare de Paris-Est	145
OCESN839550F5505538288	Gare de Mulhouse - Gare de Paris-Est	294
OCESN839550F6106138292	Gare de Mulhouse - Gare de Troyes	182
OCESN839552F3203238324	Gare de Chaumont - Gare de Mulhouse	137
OCESN839553F4704738345	Gare de Belfort-Ville - Gare de Paris-Est	247
OCESN839555F5005038379	Gare de Belfort-Ville - Gare de Troyes	163
OCESN839556F5205238394	Gare de Longueville (S.-et-M.) - Gare de Mulhouse	234
OCESN839558F3103138444	Gare de Belfort-Ville - Gare de Chaumont	105
OCESN839584F2302338502	Gare de Dijon-Ville - Gare de Paris-Est	223
OCESN839591F0300338525	Gare de Culmont-Chalindrey - Gare de Dijon-Ville	46
OCESN839660F0200238611	Gare de Châlons-en-Champagne - Gare de Reims	44
OCESN839710F0100138643	Gare de Reims - Gare de St-Dizier	93
OCESN839800F0100138647	Gare de Culmont-Chalindrey - Gare de Reims	171
OCESN839801F0100138650	Gare de Chaumont - Gare de Reims	130
OCESN839802F0300338652	Gare de Culmont-Chalindrey - Gare de St-Dizier	89
OCESN839831F0100138699	Gare de Dijon-Ville - Gare de Reims	216
OCESN839831F0400438700	Gare de Dijon-Ville - Gare de St-Dizier	128
OCESN839900F0300338718	Gare de Epernay - Gare de Reims	35
OCESN840800F0400438804	Gare de Champagne-Ardenne - Gare de Sedan	105
OCESN841500F0200239125	Gare de Aulnoye Aymeries - Gare de Valenciennes	29
OCESN841500F0300339127	Gare de Maubeuge - Gare de Valenciennes	42
OCESN841600F0300339165	Gare de Hirson - Gare de Valenciennes	90
OCESN841700F0100139198	Gare de Busigny - Gare de Maubeuge	36
OCESN841702F0200239200	Gare de Aulnoye Aymeries - Gare de Tergnier	71
OCESN841704F0200239202	Gare de Aulnoye Aymeries - Gare de St Quentin	48
OCESN841800F0700739230	Gare de Lille Flandres - Gare de Maubeuge	72
OCESN841800F0800839231	Gare de Aulnoye Aymeries - Gare de Lille Flandres	60
OCESN841802F0200239236	Gare de Jeumont - Gare de Lille Flandres	81
OCESN841900F1201239356	Gare de Hirson - Gare de Lille Flandres	108
OCESN841904F0800839366	Gare de Charleville-Mézières - Gare de Lille Flandres	146
OCESN842401F0200239532	Gare de Béthune - Gare de Lille Flandres	39
OCESN842600F0200239604	Gare de Calais Ville - Gare de Rang du Fl. Verton Ber.	68
OCESN842606F0100139608	Gare de Calais Ville - Gare de Etaples Le Touquet	62
OCESN843300F0100139861	Gare de Cambrai Ville - Gare de Douai	34
OCESN843500F0300339917	Gare de Douai - Gare de Valenciennes	38
OCESN843600F0100139940	Gare de Douai - Gare de Lens	31
OCESN843800F0300340024	Gare de Lille Flandres - Gare de St Quentin	107
OCESN843818F0400440034	Gare de Cambrai Ville - Gare de Lille Flandres	59
OCESN843841F0200240067	Gare de Douai - Gare de St Quentin	93
OCESN844051F0200240199	Gare de Lille Flandres - Gare de Tourcoing	14
OCESN844400F0100140255	Gare de Boulogne Ville - Gare de Lille Europe	72
OCESN844400F0200240254	Gare de Calais Ville - Gare de Lille Europe	49
OCESN844401F0300340256	Gare de Arras - Gare de Calais Fréthun	67
OCESN844402F0100140258	Gare de Lille Europe - Gare de Rang du Fl. Verton Ber.	94
OCESN844404F0100140260	Gare de Calais Fréthun - Gare de Lille Europe	29
OCESN844500F0200240278	Gare de Dunkerque - Gare de Lille Europe	31
OCESN844550F0100140299	Gare de Amiens - Gare de Dunkerque	104
OCESN844600F0300340301	Gare de Calais Ville - Gare de Dunkerque	50
OCESN844702F0100140321	Gare de Dunkerque - Gare de Hazebrouck	36
OCESN844800F0300340323	Gare de Lille Flandres - Gare de St Omer	50
OCESN844810F0400440327	Gare de Calais Ville - Gare de Lille Flandres	75
OCESN846400F0300340446	Gare de Arras - Gare de Hazebrouck	58
OCESN846411F0200240449	Gare de Arras - Gare de Dunkerque	93
OCESN846432F0200240474	Gare de Arras - Gare de Béthune	36
OCESN846435F0300340477	Gare de Hazebrouck - Gare de Lens	42
OCESN846449F0400440507	Gare de Béthune - Gare de Lens	17
OCESN846540F0100140528	Gare de Arras - Gare de Calais Ville	123
OCESN846607F0200240545	Gare de Hirson - Gare de Laon	51
OCESN847401F0300340552	Gare de Beauvais-Gare-SNCF - Gare de Paris Gare du Nord	73
OCESN847405F1901940554	Gare de Paris Gare du Nord - Gare de Persan-Beaumont	63
OCESN847463F0100140680	Gare de Creil - Gare de Paris Gare du Nord	21
OCESN847500F0200240694	Gare de Abancourt - Gare de Creil	103
OCESN847502F0300340696	Gare de Abancourt - Gare de Beauvais-Gare-SNCF	48
OCESN847802F0100140821	Gare de Compiègne - Gare de Paris Gare du Nord	56
OCESN847877F0200240926	Gare de Compiègne - Gare de Creil	37
OCESN847933F2102141026	Gare de Paris Gare du Nord - Gare de Tergnier	88
OCESN847947F0200241054	Gare de Creil - Gare de St Quentin	104
OCESN848348F0100141087	Gare de Abbeville - Gare de Albert	80
OCESN848410F0300341123	Gare de Amiens - Gare de Compiègne	60
OCESN848501F0200241178	Gare de Paris Gare du Nord - Gare de St-Just-SNCF	64
OCESN848527F0400441270	Gare de Clermont-de-l'Oise - Gare de Paris Gare du Nord	50
OCESN848601F0600641435	Gare de Amiens - Gare de Laon	84
OCESN848603F0200241437	Gare de Laon - Gare de Tergnier	26
OCESN848904F0700741615	Gare de Lille Flandres - Gare de Rouen-Rive-Droite	168
OCESN848979F0100141662	Gare de Abancourt - Gare de Amiens	35
OCESN849300F0400441671	Gare de Aulnoye Aymeries - Gare de Laon	111
OCESN849900F0800841766	Gare de Laon - Gare de Paris Gare du Nord	90
OCESN849901F0300341767	Gare de Crépy-en-Valois - Gare de Laon	69
OCESN850016F0200241928	Gare de Paris-St-Lazare - Gare de Vernon-Giverny	60
OCESN850021F0200241936	Gare de Oissel - Gare de Paris-St-Lazare	94
OCESN850032F0200241937	Gare de Mantes-la-Jolie - Gare de Vernon-Giverny	17
OCESN850200F0100141957	Gare de Le Havre - Gare de Montivilliers	15
OCESN850250F0200241998	Gare de Le Havre - Gare de Rolleville	26
OCESN850302F0100142015	Gare de Fécamp - Gare de Le Havre	46
OCESN850400F0100142047	Gare de Le Havre - Gare de Rouen-Rive-Droite	61
OCESN850600F0100142071	Gare de Elbeuf-St-Aubin - Gare de Yvetot	63
OCESN850670F0200242112	Gare de Rouen-Rive-Droite - Gare de Yvetot	34
OCESN851001F0100142116	Gare de Evreux - Normandie - Gare de Paris-St-Lazare	69
OCESN851020F0100142181	Gare de Paris-St-Lazare - Gare de Serquigny	105
OCESN851072F0100142240	Gare de Bueil - Gare de Mantes-la-Jolie	15
OCESN851700F0100142346	Gare de Dieppe - Gare de Rouen-Rive-Droite	63
OCESN852313F0100142557	Gare de Evreux - Normandie - Gare de Lisieux	52
OCESN852331F0400442564	Gare de Caen - Gare de Lisieux	33
OCESN852610F0100142760	Gare de Caen - Gare de Coutances	75
OCESN852712F0300342815	Gare de Caen - Gare de St-Lô	51
OCESN852808F0500542822	Gare de Caen - Gare de Dol	167
OCESN852826F0200242830	Gare de Dol - Gare de Granville	59
OCESN853016F0400442857	Gare de Argentan - Gare de Granville	83
OCESN853412F0200242859	Gare de Caen - Gare de Granville	103
OCESN853602F0200242937	Gare de Alençon - Gare de Caen	71
OCESN853707F0400442957	Gare de Argentan - Gare de Caen	40
OCESN854007F0300342962	Gare de Rennes - Gare de Retiers	42
OCESN854008F0300342963	Gare de Janzé - Gare de Rennes	36
OCESN854197F0400442993	Gare de Dol - Gare de Rennes	33
OCESN854207F0500542994	Gare de Montreuil-sur-Ille - Gare de Rennes	30
OCESN854300F0400443020	Gare de Rennes - Gare de St-Malo	55
OCESN854610F0200243101	Gare de Lannion - Gare de Plouaret-Trégor	16
OCESN855303F0200243328	Gare de Callac - Gare de Carhaix	26
OCESN855347F0200243349	Gare de Callac - Gare de Guingamp	41
OCESN855402F0200243370	Gare de Guingamp - Gare de Paimpol	47
OCESN855504F0200243397	Gare de La Brohinière - Gare de Rennes	32
OCESN855781F0200243600	Gare de Brest - Gare de Lannion	91
OCESN855806F0400443615	Gare de Brest - Gare de Rennes	139
OCESN856595F0400443896	Gare de Quimper - Gare de Vannes	86
OCESN856608F0200243897	Gare de Quimper - Gare de Rennes	141
OCESN857051F0200243996	Gare de Château-du-Loir - Gare de Le Mans	50
OCESN857150F0200244042	Gare de Alençon - Gare de Le Mans	53
OCESN857233F0400444058	Gare de Alençon - Gare de Tours	145
OCESN857274F0200244064	Gare de Alençon - Gare de Château-du-Loir	106
OCESN857301F0500544067	Gare de Le Mans - Gare de Nantes	94
OCESN857301F0700744068	Gare de Angers-St-Laud - Gare de Nantes	43
OCESN857375F0400444145	Gare de Le Croisic - Gare de Le Mans	177
OCESN857404F0200244151	Gare de Angers-St-Laud - Gare de Le Mans	66
OCESN857446F0100144211	Gare de Le Mans - Gare de Sablé-sur-Sarthe	22
OCESN857653F0200244305	Gare de Laval - Gare de Rennes	55
OCESN857690F0200244322	Gare de Le Mans - Gare de Rennes	103
OCESN857704F0800844332	Gare de Laval - Gare de Nantes	101
OCESN857773F0800844388	Gare de Le Croisic - Gare de Rennes	222
OCESN858003F0200244403	Gare de Nantes - Gare de St-Nazaire	51
OCESN858050F0200244427	Gare de Le Croisic - Gare de Nantes	74
OCESN858202F0400444476	Gare de Nantes - Gare de Redon	58
OCESN858244F0200244510	Gare de Nantes - Gare de Quimper	174
OCESN858284F0200244568	Gare de Brest - Gare de Nantes	203
OCESN858402F0200244643	Gare de Nantes - Gare de Savenay	34
OCESN858703F0300344670	Gare de Nantes - Gare de Saumur	86
OCESN858798F0200244675	Gare de Cholet - Gare de Saumur	85
OCESN858800F0500544676	Gare de La Roche-sur-Yon - Gare de Nantes	55
OCESN858850F0700744697	Gare de Les Sables-d'Olonne - Gare de Nantes	87
OCESN859070F0200244785	Gare de Chantonnay - Gare de La Roche-sur-Yon	31
OCESN859083F0200244796	Gare de Les Sables-d'Olonne - Gare de Saumur	158
OCESN859198F0100144855	Gare de Nantes - Gare de Ste-Pazanne	32
OCESN859252F0200244877	Gare de Nantes - Gare de Pornic	60
OCESN859405F0300344948	Gare de Ancenis - Gare de Nantes	28
OCESN859500F0200244971	Gare de Nantes - Gare de Sucé-Sur-Erdre	27
OCESN859501F0200244972	Gare de Nantes - Gare de Nort-sur-Erdre	40
OCESN859600F0200245047	Gare de Châteaubriant-TT - Gare de Nantes	67
OCESN859745F0100145095	Gare de Clisson - Gare de Nantes	29
OCESN860001F0300345164	Gare de Nantes - Gare de Orléans	170
OCESN860003F1301345174	Gare de Le Croisic - Gare de Orléans	258
OCESN860003F2102145170	Gare de Le Croisic - Gare de Tours	190
OCESN860013F0800845188	Gare de Nantes - Gare de Tours	93
OCESN860109F0200245198	Gare de Angers-St-Laud - Gare de Tours	78
OCESN860129F0200245215	Gare de Saumur - Gare de Tours	51
OCESN860158F0100145225	Gare de Thouars - Gare de Tours	78
OCESN860171F0100145235	Gare de Bressuire - Gare de Tours	103
OCESN860190F0200245245	Gare de Angers-St-Laud - Gare de Thouars	68
OCESN860252F0400445259	Gare de Blois-Chambord - Gare de Orléans	49
OCESN860297F0100145275	Gare de Orléans - Gare de St-Pierre-des-Corps	58
OCESN860366F0300345299	Gare de Reignac - Gare de Tours	45
OCESN860600F0200245368	Gare de Paris-Austerlitz - Gare de Vendôme	139
OCESN860604F0200245369	Gare de Châteaudun - Gare de Paris-Austerlitz	95
OCESN860610F0500545374	Gare de Châteaudun - Gare de Paris-Gare-de-Lyon	97
OCESN860611F0700745377	Gare de Paris-Gare-de-Lyon - Gare de Vendôme	132
OCESN860616F0600645387	Gare de Paris-Bercy - Gare de Vendôme	149
OCESN860632F0200245401	Gare de Châteaudun - Gare de Voves	21
OCESN860653F0200245410	Gare de Tours - Gare de Voves	137
OCESN860701F0200245425	Gare de Bléré-la-Croix - Gare de Tours	28
OCESN860716F0400445435	Gare de St-Aignan-Noyers - Gare de Tours	57
OCESN860733F0600645446	Gare de Tours - Gare de Vierzon	87
OCESN860800F0300345460	Gare de Bourges - Gare de Tours	110
OCESN860840F0400445478	Gare de Nevers - Gare de Tours	146
OCESN860988F0100145504	Gare de Saumur - Gare de Thouars	30
OCESN861111F0500545516	Gare de Montluçon-Ville - Gare de Vallon-en-Sully	31
OCESN861112F0500545519	Gare de Commentry - Gare de Vallon-en-Sully	47
OCESN861112F0600645518	Gare de Commentry - Gare de St-Amand-Montrond-Orval	98
OCESN861116F0500545525	Gare de Bourges - Gare de Commentry	121
OCESN861290F0200245558	Gare de Salbris - Gare de Valençay	87
OCESN861302F0200245560	Gare de Bourges - Gare de Orléans	73
OCESN861304F0400445562	Gare de Orléans - Gare de Vierzon	51
OCESN861363F0800845597	Gare de Nevers - Gare de Orléans	132
OCESN861391F1701745615	Gare de Nevers - Gare de Vierzon	69
OCESN861404F0500545624	Gare de Argenton-sur-Creuse - Gare de Orléans	117
OCESN861410F0700745625	Gare de Châteauroux - Gare de Orléans	95
OCESN861430F0100145665	Gare de Limoges-Bénédictins - Gare de Orléans	203
OCESN861452F0100145681	Gare de Limoges-Bénédictins - Gare de Vierzon	129
OCESN861464F0800845697	Gare de Argenton-sur-Creuse - Gare de Limoges-Bénédictins	74
OCESN862303F0200245752	Gare de Chartres - Gare de Voves	23
OCESN862531F0300345943	Gare de Angers-St-Laud - Gare de Chartres	163
OCESN863031F0200245966	Gare de Poitiers - Gare de Tours	74
OCESN863442F0100146049	Gare de Niort - Gare de Poitiers	59
OCESN863442F0200246048	Gare de La Rochelle-Ville - Gare de Poitiers	100
OCESN863466F0100146088	Gare de La Rochelle-Ville - Gare de Niort	44
OCESN863720F0200246099	Gare de La Roche-sur-Yon - Gare de Tours	199
OCESN864000F0100146109	Gare de La Rochelle-Ville - Gare de Rochefort	30
OCESN864200F0200246146	Gare de Bordeaux-St-Jean - Gare de Saintes	99
OCESN864322F0100146152	Gare de Royan - Gare de Saintes	26
OCESN864622F0100146207	Gare de Angoulême - Gare de La-Rochelle-Pt-Dauphine	138
OCESN864623F0300346208	Gare de Angoulême - Gare de La Rochelle-Ville	126
OCESN864800F0200246244	Gare de Bordeaux-St-Jean - Gare de La-Rochelle-Pt-Dauphine	164
OCESN864801F0100146250	Gare de Bordeaux-St-Jean - Gare de La Rochelle-Ville	162
OCESN865010F0400446288	Gare de Angoulême - Gare de Bordeaux-St-Jean	89
OCESN865040F0400446302	Gare de Bordeaux-St-Jean - Gare de Libourne	35
OCESN865060F0300346320	Gare de Angoulême - Gare de Coutras	55
OCESN865071F0400446323	Gare de Bordeaux-St-Jean - Gare de Coutras	47
OCESN865101F0100146345	Gare de Bordeaux-St-Jean - Gare de St-Mariens-St-Yzan	43
OCESN865202F0100146375	Gare de Bordeaux-St-Jean - Gare de Brive-la-Gaillarde	143
OCESN865202F0400446374	Gare de Bordeaux-St-Jean - Gare de Périgueux	82
OCESN865202F0600646373	Gare de Bordeaux-St-Jean - Gare de Condat-le-Lardin	121
OCESN865250F0300346387	Gare de Bordeaux-St-Jean - Gare de Tulle	193
OCESN865411F0300346422	Gare de Condat-le-Lardin - Gare de Périgueux	34
OCESN865450F0200246451	Gare de Mussidan - Gare de Périgueux	30
OCESN865550F0200246458	Gare de Bordeaux-St-Jean - Gare de Limoges-Bénédictins	145
OCESN865601F0200246483	Gare de Bergerac - Gare de Bordeaux-St-Jean	76
OCESN865702F0100146517	Gare de Bordeaux-St-Jean - Gare de Sarlat	144
OCESN865706F0400446519	Gare de Bordeaux-St-Jean - Gare de Le Buisson	110
OCESN865800F0100146551	Gare de Le Buisson - Gare de Périgueux	53
OCESN865818F0100146562	Gare de Agen - Gare de Limoges-Bénédictins	216
OCESN865820F0200246565	Gare de Monsempron-Libos - Gare de Périgueux	104
OCESN866021F0500546607	Gare de Bordeaux-St-Jean - Gare de Morcenx	60
OCESN866102F0300346631	Gare de Bordeaux-St-Jean - Gare de Pauillac	59
OCESN866104F0300346633	Gare de Lesparre - Gare de Pessac	72
OCESN866171F0200246664	Gare de Bordeaux-St-Jean - Gare de Macau	41
OCESN866173F0200246665	Gare de Macau - Gare de Pessac	34
OCESN866300F0200246689	Gare de Arcachon - Gare de Bordeaux-St-Jean	52
OCESN866323F0700746709	Gare de Biganos-Facture - Gare de Bordeaux-St-Jean	29
OCESN866411F0400446745	Gare de Bordeaux-St-Jean - Gare de Hendaye	178
OCESN866506F0200246772	Gare de Bayonne - Gare de Dax	44
OCESN866516F0300346778	Gare de Bayonne - Gare de Hendaye	37
OCESN866832F0200246845	Gare de Agen - Gare de Marmande	36
OCESN866860F0300346854	Gare de Bordeaux-St-Jean - Gare de Marmande	67
OCESN866882F0300346861	Gare de Agen - Gare de Langon	69
OCESN867002F0400446865	Gare de Bayonne - Gare de Tarbes	145
OCESN867168F0100146889	Gare de Bordeaux-St-Jean - Gare de Pau	132
OCESN867180F0300346891	Gare de Bordeaux-St-Jean - Gare de Tarbes	188
OCESN867212F0300346894	Gare de Bordeaux-St-Jean - Gare de Lourdes	174
OCESN868003F0500546986	Gare de Le Dorat - Gare de Poitiers	60
OCESN868101F0100147043	Gare de Limoges-Bénédictins - Gare de St-Junien	38
OCESN868301F0100147111	Gare de Limoges-Bénédictins - Gare de St-Yrieix-la-Perche	39
OCESN868650F0100147258	Gare de Eymoutiers-Vassiviere - Gare de Limoges-Bénédictins	45
OCESN868701F0100147264	Gare de Limoges-Bénédictins - Gare de Montluçon-Ville	131
OCESN868710F0100147271	Gare de Felletin-Gare - Gare de Guéret	52
OCESN868800F0200247299	Gare de Bordeaux-St-Jean - Gare de Montluçon-Ville	259
OCESN868800F0700747298	Gare de Bordeaux-St-Jean - Gare de Guéret	208
OCESN868812F0100147316	Gare de Bordeaux-St-Jean - Gare de Ussel	262
OCESN868819F0100147320	Gare de Périgueux - Gare de Ussel	169
OCESN869001F1001047334	Gare de La Souterraine - Gare de Limoges-Bénédictins	47
OCESN869010F0100147342	Gare de Châteauroux - Gare de Limoges-Bénédictins	86
OCESN870000F0200247406	Gare de Rodez - Gare de Toulouse-Matabiau	137
OCESN870003F0700747411	Gare de Carmaux - Gare de Toulouse-Matabiau	76
OCESN870150F0900947472	Gare de Brive-la-Gaillarde - Gare de Rodez	145
OCESN870321F0400447545	Gare de Colomiers - Gare de Toulouse-Matabiau	22
OCESN870405F0800847554	Gare de L'Isle-Jourdain (Gers) - Gare de Saint-Cyprien-Arènes	33
OCESN870500F0200247569	Gare de Colomiers - Gare de Saint-Cyprien-Arènes	13
OCESN870604F0300347622	Gare de Carcassonne - Gare de Toulouse-Matabiau	74
OCESN871201F0300347639	Gare de Capdenac - Gare de Toulouse-Matabiau	137
OCESN871202F0600647641	Gare de Tessonnières - Gare de Toulouse-Matabiau	53
OCESN871206F0700747650	Gare de Aurillac - Gare de Clermont-Ferrand	152
OCESN871209F0900947657	Gare de Arvant - Gare de Clermont-Ferrand	47
OCESN871405F0700747674	Gare de Pamiers - Gare de Toulouse-Matabiau	57
OCESN871470F0400447721	Gare de Latour-de-Carol-Enveitg - Gare de Toulouse-Matabiau	174
OCESN871470F0700747720	Gare de Foix - Gare de Latour-de-Carol-Enveitg	105
OCESN871600F0500547750	Gare de Brive-la-Gaillarde - Gare de Toulouse-Matabiau	147
OCESN871601F0100147754	Gare de Cahors - Gare de Toulouse-Matabiau	74
OCESN871604F0300347759	Gare de Montauban-Ville-Bourbon - Gare de Toulouse-Matabiau	43
OCESN871608F0400447764	Gare de Brive-la-Gaillarde - Gare de Cahors	66
OCESN871800F0300347799	Gare de Agen - Gare de Toulouse-Matabiau	81
OCESN872404F0600647877	Gare de St-Sulpice (Tarn) - Gare de Toulouse-Matabiau	24
OCESN872600F0500547912	Gare de Muret - Gare de Toulouse-Matabiau	19
OCESN872602F0800847916	Gare de Boussens - Gare de Toulouse-Matabiau	58
OCESN872613F0700747941	Gare de Montréjeau-Gourdan-Pol. - Gare de Toulouse-Matabiau	86
OCESN872701F1901947979	Gare de Tarbes - Gare de Toulouse-Matabiau	109
OCESN873245F0200248171	Gare de Clermont-Ferrand - Gare de Durtol-Nohanent	13
OCESN873351F0900948230	Gare de Clermont-Ferrand - Gare de St-Germain-des-Fossés	40
OCESN873352F0500548231	Gare de Clermont-Ferrand - Gare de Nevers	106
OCESN873600F0200248257	Gare de Clermont-Ferrand - Gare de Vic-le-Comte	21
OCESN873650F0800848273	Gare de Brioude - Gare de Clermont-Ferrand	67
OCESN873664F0500548280	Gare de Clermont-Ferrand - Gare de Issoire	40
OCESN873813F0200248332	Gare de Clermont-Ferrand - Gare de Le Lioran	111
OCESN873921F0400448351	Gare de Brive-la-Gaillarde - Gare de Neussargues	168
OCESN873990F0300348362	Gare de Clermont-Ferrand - Gare de Nîmes	307
OCESN874002F1201248372	Gare de Nevers - Gare de Vic-le-Comte	124
OCESN874002F1901948373	Gare de Moulins-sur-Allier - Gare de Vic-le-Comte	92
OCESN874009F0900948388	Gare de St-Germain-des-Fossés - Gare de Vic-le-Comte	66
OCESN874108F0500548392	Gare de Issoire - Gare de Moulins-sur-Allier	113
OCESN874110F0400448395	Gare de Issoire - Gare de Riom-Châtel-Guyon	57
OCESN874111F0300348396	Gare de Riom-Châtel-Guyon - Gare de Vic-le-Comte	38
OCESN874123F0400448401	Gare de Issoire - Gare de St-Germain-des-Fossés	88
OCESN874130F0500548407	Gare de Gannat - Gare de Issoire	81
OCESN874131F0500548409	Gare de Gannat - Gare de Vic-le-Comte	66
OCESN874210F0300348410	Gare de Brioude - Gare de Gannat	100
OCESN874221F0800848412	Gare de Brioude - Gare de Moulins-sur-Allier	149
OCESN875500F1101148421	Gare de Clermont-Ferrand - Gare de Dijon-Ville	260
OCESN875500F1801848422	Gare de Dijon-Ville - Gare de Moulins-sur-Allier	178
OCESN875700F0900948434	Gare de Clermont-Ferrand - Gare de Lyon-Perrache	171
OCESN876100F0200248467	Gare de Narbonne - Gare de Perpignan	46
OCESN876102F0300348469	Gare de Lunel - Gare de Narbonne	100
OCESN876108F0200248476	Gare de Montpellier-Saint-Roch - Gare de Narbonne	71
OCESN876119F0200248477	Gare de Cerbère - Gare de Narbonne	87
OCESN876121F0200248480	Gare de Montpellier-Saint-Roch - Gare de Perpignan	130
OCESN876204F0500548493	Gare de Nîmes - Gare de Toulouse-Matabiau	210
OCESN876204F0800848490	Gare de Montpellier-Saint-Roch - Gare de Toulouse-Matabiau	176
OCESN876216F0200248506	Gare de Carcassonne - Gare de Narbonne	36
OCESN876224F0100148510	Gare de Carcassonne - Gare de Nîmes	140
OCESN876250F0700748513	Gare de Perpignan - Gare de Toulouse-Matabiau	154
OCESN876252F0300348519	Gare de Cerbère - Gare de Toulouse-Matabiau	199
OCESN876254F0100148527	Gare de Carcassonne - Gare de Perpignan	91
OCESN876301F1301348553	Gare de Avignon-Centre - Gare de Sète	109
OCESN876301F1401448555	Gare de Montpellier-Saint-Roch - Gare de Nîmes	43
OCESN876302F0600648557	Gare de Avignon-Centre - Gare de Montpellier-Saint-Roch	76
OCESN876304F1501548566	Gare de Avignon-Centre - Gare de Narbonne	144
OCESN876309F0400448572	Gare de Nîmes - Gare de Sète	66
OCESN876330F0400448600	Gare de Lunel - Gare de Sète	54
OCESN876334F0100148601	Gare de Montpellier-Saint-Roch - Gare de Sète	23
OCESN876335F0200248602	Gare de Lunel - Gare de Montpellier-Saint-Roch	20
OCESN876400F0300348616	Gare de Avignon-Centre - Gare de Nîmes	37
OCESN876401F0900948621	Gare de Nîmes - Gare de Perpignan	160
OCESN876405F2202248643	Gare de Narbonne - Gare de Nîmes	98
OCESN876406F1001048646	Gare de Cerbère - Gare de Nîmes	197
OCESN876407F0400448657	Gare de Avignon-Centre - Gare de Perpignan	196
OCESN876408F2502548664	Gare de Avignon-Centre - Gare de Cerbère	238
OCESN876530F0900948772	Gare de Béziers - Gare de Marseille-St-Charles	171
OCESN876532F2102148779	Gare de Marseille-St-Charles - Gare de Narbonne	188
OCESN876542F3003048800	Gare de Marseille-St-Charles - Gare de Montpellier-Saint-Roch	119
OCESN876604F0700748840	Gare de Cerbère - Gare de Montpellier-Saint-Roch	154
OCESN877500F0400448869	Gare de Génolhac - Gare de Nîmes	77
OCESN877527F0600648902	Gare de La Bastide-St-Laurent - Gare de Nîmes	114
OCESN877550F0600648916	Gare de Nîmes - Gare de Vauvert	24
OCESN878950F0500548989	Gare de Béziers - Gare de St-Chély-d'Apcher	244
OCESN878950F0700748990	Gare de Béziers - Gare de Millau	117
OCESN878956F0200248993	Gare de Millau - Gare de St-Chély-d'Apcher	111
OCESN878969F0400449003	Gare de Montpellier-Saint-Roch - Gare de St-Chély-d'Apcher	297
OCESN879102F0300349012	Gare de Marseille-St-Charles - Gare de Miramas	33
OCESN879218F0200249021	Gare de Avignon-Centre - Gare de Orange	26
OCESN879301F0200249023	Gare de Avignon-Centre - Gare de Avignon-TGV	5
OCESN879302F0200249024	Gare de Avignon-Centre - Gare de Carpentras	28
OCESN879305F0200249030	Gare de Avignon-TGV - Gare de Carpentras	41
OCESN879606F1001049186	Gare de Avignon-TGV - Gare de Marseille-St-Charles	133
OCESN879660F0100149261	Gare de Cavaillon - Gare de Marseille-St-Charles	70
OCESN880106F0500549348	Gare de Gardanne - Gare de Marseille-St-Charles	36
OCESN880670F0200249467	Gare de Aix-en-Provence - Gare de Manosque-Gréoux	45
OCESN880671F0300349469	Gare de Manosque-Gréoux - Gare de Marseille-St-Charles	95
OCESN881005F0400449474	Gare de Aubagne - Gare de Marseille-St-Charles	31
OCESN881060F0300349503	Gare de Aubagne - Gare de Marseille-Blancarde	22
OCESN881106F0100149530	Gare de Cannes - Gare de Menton	69
OCESN881139F0200249555	Gare de Antibes - Gare de Grasse	41
OCESN881251F0300349560	Gare de Cannes - Gare de Les Arcs-Draguignan	55
OCESN881270F0200249568	Gare de Cannes - Gare de St-Raphaël-Valescure	38
